,0,1,2,3,4,5,6
2534,260019656,282075065,0,5.405038933300061e-06,11.666667,23.20077,53.11784
2535,282075065,260019656,0,8.781044668627105e-06,11.666667,23.20088,53.11776
2536,260019656,282075065,0,1.1772425834365901e-05,11.666667,23.20096,53.11769
2537,2312081385,2312081425,0,1.2501516227949074e-05,10.277778,23.08536,53.12817
2538,2312081425,2312081385,0,1.376840148763985e-05,10.277778,23.08539,53.12805
2539,2312081425,2312081385,0,1.619413424631507e-05,10.277778,23.08557,53.12742
2540,2312081425,2312081385,0,2.198204183430242e-06,10.277778,23.08579,53.12666
2541,2312081385,2312081425,0,7.862209954152363e-06,10.277778,23.08591,53.12626
2542,2312081425,2312081385,0,2.601979362484564e-07,10.277778,23.08595,53.12616
2543,2312081385,446288987,0,3.2540099276907187e-06,10.277778,23.086,53.126
2544,446288987,2312081385,0,2.5943297439492684e-06,10.277778,23.08606,53.12588
2545,2312081385,446288987,0,1.9346495633541953e-06,10.277778,23.08612,53.12576
2546,446288987,2312081385,0,1.5679297312629928e-07,10.277778,23.08635,53.1254
2547,2312081385,446288987,0,1.1754912085136472e-05,10.277778,23.08678,53.12475
2548,446288987,2312081385,0,6.2223940340650725e-06,10.277778,23.0871,53.12424
2549,446288987,2312081342,0,6.747031256308611e-06,10.277778,23.08719,53.1241
2550,260019805,260019806,0,2.6083431566481395e-05,8.611112,23.15834,53.14151
2551,260019805,260019806,0,3.10535868850995e-05,8.611112,23.15836,53.14153
2552,260019806,1166111356,0,3.3810630061059115e-05,8.611112,23.15838,53.14156
2553,260019806,1166111356,0,3.498881896358035e-05,8.611112,23.15838,53.14162
2554,260019806,1166111356,0,3.4077002767489924e-05,8.611112,23.15837,53.14165
2555,260019806,1166111356,0,4.1171413280287104e-05,8.611112,23.15835,53.14168
2556,260019806,1166111356,0,3.514696726883554e-05,8.611112,23.15832,53.14171
2557,1166111356,260019802,0,3.1249310752355555e-05,8.611112,23.15828,53.14174
2558,1166111356,260019802,0,2.2337265268517465e-05,8.611112,23.15824,53.14176
2559,260019802,260019803,0,1.770418290890067e-05,8.611112,23.15818,53.14178
2560,3715879442,1838592191,0,2.8080188758504028e-05,13.611112,23.17506,53.14297
2561,1838592166,1838592191,0,3.0272956860076797e-05,13.611112,23.17593,53.14273
2562,322526433,1166109635,0,2.3072928694289553e-05,13.611112,23.17632,53.14259
2563,1166109635,258382911,0,1.464617645570016e-05,13.611112,23.17701,53.14234
2564,3889961261,391997351,0,1.943888664117597e-05,13.611112,23.17746,53.14218
2565,9149591114,277320041,0,2.6656280171826413e-05,13.055556,23.13573,53.13496
2566,9149591114,277320041,0,6.924855854390753e-06,13.055556,23.13633,53.13531
2567,9149591114,277320041,0,1.7074647515686295e-05,13.055556,23.13656,53.13545
2568,9149591114,277320041,0,1.696620709368387e-05,13.055556000000001,23.13675,53.13556
2569,9149591114,277320041,0,1.9225870977292916e-05,13.055556000000001,23.13678,53.13558
2570,277320041,683729279,0,3.375975101647588e-05,13.055556,23.13709,53.13579
2571,277320041,683729279,0,1.4245013531624883e-05,13.055556,23.13746,53.13604
2572,277320041,683729279,0,1.8953903844597887e-05,13.055556,23.13762,53.13616
2573,277320041,683729279,0,2.366279416128991e-05,13.055556,23.13778,53.13628
2574,277320041,683729279,0,2.9936697676879718e-05,13.055556000000001,23.13799,53.13644
2575,683729279,1893553709,0,9.860803094726646e-06,13.055556000000001,23.13818,53.1366
2576,683729279,1893553709,0,1.5925558702838348e-05,13.055556,23.13836,53.13679
2577,1893429445,277320054,0,2.320749904329381e-06,13.055556,23.13851,53.13698
2578,277320047,316703153,0,9.765235094443562e-06,13.055556,23.13857,53.13708
2579,683729279,1893553709,0,1.4747355447015169e-05,13.055556000000001,23.13871,53.13734
2580,683729279,1893553709,0,6.271206850448353e-06,13.055556000000001,23.13883,53.13765
2581,1893553709,277320044,0,2.2711855224827247e-06,13.055556,23.13885,53.13771
2582,1893553709,277320044,0,1.9044499220786446e-07,13.055556,23.13887,53.13777
2583,1893553709,277320044,0,4.209530190911049e-06,13.055556000000001,23.13896,53.13802
2584,1893553709,277320044,0,9.18777260305713e-06,13.055556000000001,23.139,53.13814
2585,1893553709,277320044,0,1.0964182420412064e-05,13.055556,23.13907,53.13833
2586,1893553709,277320044,0,1.14756074095113e-05,13.055556,23.13913,53.13849
2587,1893553709,277320044,0,1.7132293142890229e-06,13.055556,23.13919,53.13859
2588,277320047,277320044,0,1.5547721345180716e-05,13.055556,23.13927,53.13872
2589,1922107089,277320035,0,2.228501230673466e-05,7.777778,23.16765,53.13147
2590,1922107089,277320035,0,2.6758431346634935e-05,7.777778,23.16766,53.1314
2591,1922107089,277320035,0,1.0983317007453358e-05,7.777778,23.16764,53.13135
2592,897959060,277320035,0,3.2822140776383637e-06,7.777777999999999,23.16757,53.13125
2593,897959060,277320035,0,3.5570440071336843e-06,7.777777999999999,23.16746,53.13113
2594,897959060,277320035,0,2.347366771839593e-06,7.777777999999999,23.16736,53.13103
2595,277320035,897959060,0,7.070895388116205e-06,7.777777999999999,23.16728,53.13095
2596,897959060,277320035,0,2.306474898413819e-06,7.777777999999999,23.1672,53.13084
2597,277320035,897959060,0,1.4987004811476926e-06,7.777777999999999,23.16715,53.13073
2598,277320035,897959060,0,4.780844546205907e-06,7.777777999999999,23.16714,53.13062
2599,897959060,277320035,0,1.2726770283499985e-05,7.777777999999999,23.16717,53.1305
2600,277320035,897959060,0,1.2202571608890242e-05,7.777777999999999,23.16723,53.13039
2601,277320035,897959060,0,2.6911861359233688e-06,7.777777999999999,23.16732,53.13027
2602,897959060,277320035,0,7.407430025443828e-06,7.777777999999999,23.16783,53.12971
2603,897959060,277320035,0,4.3477728498823985e-06,7.777778,23.16798,53.12951
2604,897959060,277320035,0,3.0416599149746318e-06,7.7777780000000005,23.16822,53.12925
2605,277320035,897959060,0,7.59071991465099e-06,7.7777780000000005,23.16834,53.12913
2606,897959060,1563734437,0,2.631472112233696e-06,7.777778,23.16843,53.12904
2607,2228658299,897959060,0,8.356224129762043e-07,7.7777780000000005,23.16917,53.12828
2608,897959060,2228658299,0,7.615485396742126e-07,7.7777780000000005,23.16931,53.12814
2609,2228658299,288807155,0,2.5386874301469114e-05,7.7777780000000005,23.1699,53.12754
2610,2228658274,2228658299,0,4.235718464482075e-05,7.7777780000000005,23.17024,53.1272
2611,2228658274,2228658299,0,5.478279447914891e-05,7.7777780000000005,23.17039,53.12704
2612,2125585424,2228658268,0,4.6197164414245536e-05,7.7777780000000005,23.17059,53.12679
2613,258382900,1508626067,0,8.807553021291297e-07,10.277778,23.19618,53.13535
2614,1508626067,2413037114,0,2.2980634069069543e-06,10.277778,23.19594,53.13544
2615,2219804456,304309306,0,1.2407016662010139e-05,4.166667,23.14989,53.12624
2616,2219804456,304309306,0,1.3102111141182845e-05,4.166667,23.14986,53.12625
2617,304309306,554751673,0,2.455130365988193e-05,4.166667,23.14974,53.12631
2618,2027989638,260019498,0,1.165769308324058e-05,7.2222223,23.1668,53.11834
2619,2027989638,3607664863,0,5.1234711361448165e-05,7.2222223,23.16684,53.11823
2620,2027989638,3607664863,0,3.768376266552924e-05,7.2222223,23.16689,53.11813
2621,2027989638,3607664863,0,3.054044860792608e-05,7.2222223,23.16698,53.11805
2622,2027989638,3607664863,0,2.304316541965436e-05,7.2222223,23.16711,53.11799
2623,1237891481,1237891486,0,6.48481646047582e-06,7.2222223,23.16751,53.11788
2624,1237891476,1237891486,0,8.70160223178869e-06,7.2222223,23.16834,53.11768
2625,1237891486,1237891476,0,4.0827905549173286e-06,7.2222223,23.16898,53.11752
2626,1237891476,1237891486,0,3.264730630859141e-06,7.2222223,23.16943,53.11741
2627,1563729125,1237891476,0,2.3132240996028643e-06,7.2222223,23.16963,53.11736
2628,1237891476,1563729125,0,5.860087479010468e-06,7.2222223,23.16985,53.11731
2629,1563729125,1237891476,0,1.095015416162334e-05,7.2222223,23.17028,53.11721
2630,1563729125,1237891476,0,7.31972444059392e-06,7.2222223,23.17051,53.11715
2631,1237891476,1563729125,0,8.071120824548789e-06,7.2222223,23.17067,53.11711
2632,1237888350,1563729125,0,1.082652092589374e-05,7.2222223,23.17096,53.11704
2633,1237888355,2735368389,0,6.692771488543632e-06,7.2222223,23.17122,53.11697
2634,2735368389,1237888355,0,6.46527451197448e-06,7.2222223,23.17167,53.11686
2635,1237891470,1237888355,0,6.692079156357699e-06,7.2222223,23.17191,53.1168
2636,1237888355,1237891470,0,1.7134669653041923e-05,7.2222223,23.1729,53.11656
2637,1237888360,1237891470,0,1.2918626465728169e-05,7.222222300000001,23.17335,53.11645
2638,1237888360,1237891470,0,2.0845893086938243e-06,7.222222300000001,23.17373,53.11635
2639,1237888360,1237892837,0,4.768238884294886e-06,7.2222223,23.17395,53.1163
2640,1237888360,1237892837,0,3.0968748574603263e-07,7.2222223,23.17426,53.11622
2641,1237888360,1237892837,0,1.0859819826069113e-06,7.222222299999999,23.17492,53.11606
2642,1237892837,1237888360,0,3.1129976701757076e-06,7.222222299999999,23.17585,53.11584
2643,1237888360,1237892837,0,1.7350134153177205e-06,7.222222299999999,23.17601,53.1158
2644,1237892837,1237888360,0,8.078662369611406e-06,7.222222299999999,23.17612,53.11578
2645,2639009456,1237892837,0,2.113009215323869e-05,7.222222299999999,23.17636,53.11574
2646,2639009456,1237892837,0,9.435540082365544e-06,7.2222223,23.17657,53.11571
2647,2639009456,1237892837,0,5.261811552917721e-08,7.2222223,23.17675,53.11569
2648,2639009456,1237892837,0,2.889123481531947e-06,7.2222223,23.17687,53.11568
2649,2639009456,1237892837,0,7.093620251509761e-06,7.222222300000001,23.17704,53.11568
2650,1237892837,2639009456,0,1.7706760133308365e-05,7.222222300000001,23.17722,53.11568
2651,2130929749,2639009456,0,2.2726263082279607e-05,7.2222223,23.17736,53.11568
2652,2755071740,2482104752,0,2.539111139459564e-05,7.5,23.12659,53.14849
2653,2482104752,2482070564,0,1.8624646514575965e-05,7.5,23.12693,53.14869
2654,2482104752,2482070564,0,3.748240499552513e-06,7.5,23.12703,53.14875
2655,2482070564,282520465,0,7.15002732877903e-07,7.5,23.12779,53.14915
2656,2482070564,282520465,0,5.778530250445268e-06,7.5,23.12841,53.14946
2657,282520465,2482070564,0,5.708102442053338e-07,7.5,23.12921,53.14989
2658,282520465,2482070564,0,4.731360749680086e-06,7.5,23.12931,53.14995
2659,282520465,2482070564,0,6.382617810690813e-06,7.5,23.12939,53.15
2660,282520465,2482070564,0,8.701970420919197e-07,7.5,23.12958,53.15013
2661,282520465,614352664,0,1.7272330872334573e-06,7.5,23.12972,53.15022
2662,282520465,614352664,0,1.4797425715690208e-06,7.5,23.13005,53.15044
2663,282520465,614352664,0,1.229869240234655e-06,7.5,23.13016,53.15051
2664,614352664,282520458,0,4.809160928090273e-07,7.5,23.13031,53.15061
2665,282520458,614352664,0,6.533690083406273e-07,7.5,23.13054,53.15076
2666,614352664,282520458,0,5.122773741508115e-06,7.5,23.13067,53.15085
2667,282520458,614352664,0,1.212643398600876e-06,7.5,23.1308,53.15093
2668,614352664,282520458,0,7.352899833178929e-07,7.5,23.131,53.15106
2669,614352664,282520458,0,9.195501097555768e-08,7.5,23.13109,53.15112
2670,614352664,282520458,0,9.078498329904243e-06,7.5,23.13114,53.15117
2671,614352664,282520458,0,1.4521617561039396e-10,7.5,23.13125,53.15127
2672,614352664,282520458,0,1.0996461388597702e-05,7.5,23.13139,53.15142
2673,282520458,614352664,0,1.0582125995999507e-05,7.5,23.13149,53.15154
2674,282520458,614352664,0,6.438772040634949e-06,7.5,23.13187,53.152
2675,277719386,282520458,0,3.1953058363498294e-06,7.5,23.13191,53.15205
2676,277719386,282520458,0,8.906927193334125e-06,7.5,23.13209,53.15222
2677,282520458,277719386,0,5.217419494439075e-06,7.5,23.1322,53.1523
2678,282520458,277719386,0,3.6544504687477923e-06,7.5,23.13233,53.15239
2679,282520458,277719386,0,3.474057705014504e-06,7.5,23.13251,53.1525
2680,277719386,282520458,0,1.0175845274330338e-05,7.5,23.13267,53.15258
2681,277719386,282520458,0,3.8504899924016104e-06,7.5,23.13323,53.15291
2682,282520458,277719386,0,6.048930434928928e-06,7.5,23.13346,53.15304
2683,277719385,277719386,0,1.5709660799179954e-06,7.5,23.13363,53.15314
2684,934954918,277719386,0,7.403753503617319e-06,7.5,23.13392,53.15331
2685,277719386,934954918,0,1.1464772219585385e-05,7.5,23.13404,53.15338
2686,277719386,934954918,0,1.2004416994801994e-05,7.5,23.13418,53.15347
2687,277719386,934954918,0,1.655288792547343e-05,7.5,23.13445,53.15364
2688,934954918,2338011607,0,5.698300961238264e-06,7.5,23.13459,53.15373
2689,5821207094,6404095690,0,0.0019554187914590936,19.166668,23.06828,53.14687
2690,5821207094,6404095690,0,0.0008694392733254806,19.166668,23.06937,53.14667
2691,5821207094,6404095690,0,0.00028993214723909143,19.166668,23.07005,53.14655
2692,2671451339,712626211,0,1.9667701812931622e-05,10.0,23.14643,53.13451
2693,258383060,258383058,0,5.380501250169956e-05,10.0,23.14696,53.13434
2694,277454618,479511251,0,1.0627253774335186e-05,10.277778,23.11818,53.12929
2695,7110849308,1927109534,0,4.662028261957881e-05,11.666667,23.16585,53.13645
2696,1927109534,7110849308,0,5.7148840213739976e-05,11.666667,23.16579,53.13643
2697,1927109534,2627234030,0,5.535407116984939e-05,11.666667,23.16567,53.13638
2698,1927109534,2627234030,0,9.697046925054197e-06,11.666667,23.16543,53.13627
2699,2274001592,1040758325,0,3.141741206061779e-05,8.888889,23.1117,53.1508
2700,2274001592,1040758325,0,4.112257972336796e-05,8.888889,23.11242,53.15042
2701,1832975577,2629251364,0,7.305349405433755e-06,20.0,23.14678,53.15951
2702,1832975577,1847044938,0,6.299279932755285e-06,20.0,23.14724,53.15953
2703,1832975577,1847044938,0,2.2265410366904953e-06,20.0,23.14768,53.15951
2704,1832975577,1847044938,0,3.049933030832065e-06,20.0,23.14812,53.15949
2705,1832975577,1847044938,0,1.459883559490825e-06,20.0,23.14873,53.15944
2706,1832975577,1847044938,0,8.333019755809245e-06,20.0,23.14935,53.15938
2707,1832975577,1847044938,0,4.1551786694615915e-06,20.0,23.14977,53.15934
2708,1832975577,1847044938,0,1.7516235939512386e-05,20.0,23.15006,53.15932
2709,1832975577,1847044938,0,1.1801654367610502e-05,20.0,23.15028,53.15928
2710,1832975577,1847044938,0,1.4138274038386553e-05,20.0,23.15044,53.15925
2711,1832975577,1847044938,0,1.6179887305549834e-05,20.0,23.15058,53.15922
2712,1832975577,1847044938,0,1.6891427706465258e-05,20.0,23.15074,53.15918
2713,1832975577,1847044938,0,2.0969003768692412e-05,20.0,23.15106,53.15909
2714,1832975577,1847044938,0,1.7068581328269427e-05,20.0,23.15158,53.15889
2715,1832975577,1847044938,0,2.389776880993023e-05,20.0,23.15191,53.15874
2716,1832975577,1847044938,0,2.624329713594955e-05,20.0,23.15212,53.15863
2717,1832975577,1847044938,0,2.6083787827047476e-05,20.0,23.15237,53.15849
2718,1832975577,1847044938,0,8.822593494318287e-06,20.0,23.1528,53.15823
2719,1832975577,1847044938,0,9.591364582936264e-06,20.0,23.15284,53.15821
2720,1832975577,1847044938,0,7.710970586222813e-06,20.0,23.1531,53.15807
2721,1832975577,1847044938,0,6.479994965719582e-06,20.0,23.15339,53.1579
2722,1832975577,1847044938,0,4.21929430372882e-06,20.0,23.15396,53.1576
2723,1832975577,1847044938,0,3.541926505107962e-06,20.0,23.15456,53.15728
2724,2840662652,6018006525,0,6.519136237449188e-06,14.166667,23.15169,53.10518
2725,2840662652,6018006525,0,6.09924765732442e-06,14.166667,23.1519,53.10525
2726,2840662652,6018006525,0,1.8277763484829215e-06,14.166666999999999,23.1523,53.10538
2727,6018006525,2840599111,0,3.944894078669601e-06,14.166666999999999,23.15271,53.10552
2728,6018006525,2840599111,0,9.182595080411423e-06,14.166666999999999,23.15311,53.10566
2729,6018006525,2840599111,0,1.8016520924039067e-06,14.166666999999999,23.15349,53.10578
2730,6018006525,2840599111,0,2.5641217644921476e-06,14.166667,23.15386,53.1059
2731,6018006525,2840599111,0,2.2052057659655715e-06,14.166667,23.15432,53.10606
2732,6018006525,2840599111,0,1.5992854227205645e-06,14.166666999999999,23.1545,53.10612
2733,6018006525,2840599111,0,3.983949190181976e-06,14.166666999999999,23.15473,53.1062
2734,6018006525,2840599111,0,8.732544468604956e-06,14.166667,23.15687,53.10692
2735,2840599111,4407398834,0,7.672911347510341e-06,14.166667,23.15711,53.107
2736,2840599111,4407398834,0,8.701451742661406e-06,14.166666999999999,23.15758,53.10716
2737,2840599111,4407398834,0,2.449814545779097e-07,14.166666999999999,23.16086,53.10826
2738,2840599111,4407398834,0,3.3811712452355277e-07,14.166667,23.16157,53.1085
2739,2840599111,4407398834,0,2.1781541309632925e-06,14.166667,23.16241,53.10878
2740,2840599111,4407398834,0,3.949729356374291e-07,14.166667,23.16258,53.10884
2741,2840599111,4407398834,0,9.102051767793935e-07,14.166667,23.16291,53.10895
2742,2840599111,4407398834,0,2.0405767485385643e-07,14.166667,23.16353,53.10916
2743,4407398834,4407398841,0,2.464807444354678e-06,14.166667,23.16398,53.10931
2744,288807277,2427130065,0,2.7489107041736773e-05,8.055555,23.1086,53.13946
2745,288807277,2427130065,0,2.825032142480372e-05,8.055555,23.109,53.13942
2746,288807277,2427130065,0,2.3217801262466145e-05,8.055555,23.1095,53.13936
2747,288807277,2427130065,0,9.028816990541695e-06,8.055555,23.11044,53.1392
2748,288807277,2427130065,0,6.267099475566679e-06,8.055555,23.11093,53.13911
2749,288807277,2427130065,0,1.5801016804487448e-06,8.055555,23.11244,53.13883
2750,288807277,2427130065,0,4.834618473770909e-06,8.055555,23.11425,53.13851
2751,288807277,2427130065,0,9.821761848516977e-06,8.055555,23.11439,53.13849
2752,288807277,2427130065,0,9.303257547141381e-06,8.055555,23.1145,53.13847
2753,288807277,2427130065,0,1.0502466925718866e-05,8.055555,23.11575,53.13825
2754,288807277,2427130065,0,6.58431297673819e-06,8.055555,23.11601,53.1382
2755,288807277,2427130065,0,1.077434885539959e-05,8.055555,23.11609,53.13819
2756,2427130075,2427130065,0,4.385435742409829e-06,8.055555,23.11688,53.13805
2757,2427130065,288807290,0,1.223953880919457e-05,8.055555,23.1173,53.13798
2758,2427130065,288807290,0,6.9023460850640486e-06,8.055555,23.1178,53.13789
2759,2427130065,288807290,0,4.079807406214276e-06,8.055555,23.11873,53.13772
2760,2427130065,288807290,0,9.833294713575693e-06,8.055555,23.11893,53.13768
2761,288807290,277454614,0,8.072652440946487e-06,8.055555,23.11906,53.13766
2762,288807290,277454614,0,6.34626455614788e-06,8.055555,23.11958,53.13759
2763,288807290,277454614,0,1.3169338559943712e-05,8.055555,23.12036,53.13747
2764,288807290,277454614,0,1.7051497536893097e-05,8.055555,23.12063,53.13743
2765,5296016932,5296016923,0,8.50963671283895e-06,11.666666999999999,23.19598,53.12028
2766,5296016923,2229731853,0,1.3393936769719267e-05,11.666666999999999,23.19588,53.12032
2767,5296016923,2229731853,0,2.552824275218456e-06,11.666666999999999,23.19574,53.12038
2768,5296016923,2229731853,0,1.972756787304901e-06,11.666667,23.19557,53.12048
2769,5296016923,2229731853,0,2.9230544992908836e-06,11.666667,23.19518,53.12072
2770,5296016923,2229731853,0,1.7310724318346185e-06,11.666667,23.19481,53.12091
2771,2229731853,6009992992,0,1.2820694828442903e-06,11.666667,23.19451,53.12103
2772,2229731853,6009992992,0,7.199729896626996e-07,11.666667,23.19446,53.12105
2773,2229731853,6009992992,0,4.839343331014141e-06,11.666667,23.19412,53.12116
2774,6009992992,277319949,0,2.5838730624013313e-06,11.666666999999999,23.19403,53.12119
2775,6009992992,277319949,0,4.286071756271312e-06,11.666666999999999,23.19375,53.12127
2776,3058078540,131604299,0,1.3089200258516427e-05,8.055555,23.12988,53.15563
2777,3058078540,131604299,0,3.6322842768685553e-06,8.055555,23.12962,53.15562
2778,3058078540,131604299,0,5.432020416497087e-07,8.055555,23.12929,53.15559
2779,3058078540,131604299,0,3.0613815774713603e-06,8.055555,23.12903,53.15555
2780,3058078540,131604299,0,9.929414113697765e-06,8.055555,23.12868,53.15545
2781,3058078540,131604299,0,1.2697722926627833e-05,8.055555,23.12853,53.15538
2782,3058078540,131604299,0,4.310205027560519e-05,8.055555,23.12842,53.15529
2783,3058078540,131604299,0,4.212684143494768e-05,8.055555,23.12823,53.15519
2784,3058078540,131604299,0,3.255708183926945e-05,8.055555,23.12802,53.15506
2785,282020804,282020805,0,2.5535251319975147e-07,8.055555,23.12781,53.15492
2786,282020804,282020908,0,5.504625866073254e-07,8.055555,23.12765,53.15479
2787,282020908,282020804,0,2.262199171917332e-05,8.055555,23.12738,53.15453
2788,282020908,282020804,0,3.4927317129751245e-06,8.055555,23.12697,53.15414
2789,282020908,282020804,0,5.848815719744055e-07,8.055555,23.12671,53.15387
2790,282020908,282020804,0,2.2617936241647202e-06,8.055555,23.12664,53.1538
2791,282021005,282020908,0,3.722706743134695e-06,8.055555,23.12656,53.15371
2792,282020908,282020891,0,8.775223757966775e-06,8.055555,23.12564,53.1528
2793,282020908,282020891,0,7.393108851273167e-06,8.055555,23.12553,53.15269
2794,282020891,277320021,0,3.8052803975395136e-06,8.055555,23.12537,53.15253
2795,282020891,277320021,0,3.2583244891452585e-06,8.055555,23.12526,53.15242
2796,277320021,282020891,0,8.11450497362267e-07,8.055555,23.12501,53.1522
2797,282020891,277320021,0,1.0756305595616437e-06,8.055555,23.12489,53.1521
2798,277320021,282020891,0,2.2969848029974997e-07,8.055555,23.1246,53.15188
2799,282020891,277320021,0,3.961145081748383e-06,8.055555,23.12452,53.15182
2800,277320021,282020891,0,3.3019974936280233e-06,8.055555,23.1244,53.15174
2801,282020891,277320021,0,7.959230885356086e-06,8.055555,23.12386,53.15139
2802,260019690,260019698,0,5.336091416135838e-06,8.333334,23.16873,53.13208
2803,260019690,1876604996,0,1.888559665687335e-05,8.333334,23.16887,53.13199
2804,260019690,1876604996,0,1.88429601661736e-05,8.333334,23.16903,53.1319
2805,260019690,1876604996,0,2.6646678812451933e-05,8.333334,23.1692,53.13178
2806,1876604996,1563734437,0,3.15413712542737e-05,8.333334,23.16937,53.13164
2807,1876604996,1563734437,0,2.8574736677028008e-05,8.333334,23.16963,53.13141
2808,1876604996,1563734437,0,3.878420087139654e-05,8.333334,23.17011,53.131
2809,1876604996,1563734437,0,2.8263082036704836e-05,8.333334,23.17049,53.13066
2810,1876604996,1563734437,0,2.522701015924088e-05,8.333334,23.17079,53.1304
2811,1876604996,1563734437,0,2.0370770029696317e-05,8.333334,23.17114,53.13012
2812,1563734437,1842393314,0,2.2551451825134962e-05,8.333334,23.17127,53.13004
2813,1563734437,1842393314,0,3.0237809096244327e-05,8.333334,23.17182,53.12969
2814,1563734437,1842393314,0,3.147916078455021e-05,8.333334,23.17187,53.12966
2815,1563734437,1842393314,0,3.66705744889367e-05,8.333334,23.17242,53.12932
2816,1563734437,1842393314,0,3.915327786142716e-05,8.333334,23.17252,53.12926
2817,1563734437,1842393314,0,3.1570238217358434e-05,8.333334,23.17276,53.1291
2818,1842393312,1842393314,0,7.58327598197039e-07,8.333334,23.17279,53.12908
2819,1842393314,1986877980,0,3.130400442564605e-05,8.333334,23.17295,53.12898
2820,1842393314,1986877980,0,3.0254843463069664e-05,8.333334,23.17344,53.12867
2821,1842393314,1986877980,0,2.3762025529154214e-05,8.333334,23.17365,53.12853
2822,2178928466,277319954,0,7.36867196054105e-07,7.2222223,23.19418,53.16047
2823,2178928466,277319954,0,2.2773124550543843e-06,7.2222223,23.19474,53.16043
2824,2178928466,277319954,0,4.408139577781503e-06,7.2222223,23.19504,53.1604
2825,2178928466,277319954,0,3.093185925086108e-06,7.2222223,23.19521,53.16037
2826,2178928456,277319954,0,5.284010705726294e-06,7.2222223,23.19537,53.16034
2827,2178928456,277319954,0,9.021375349617543e-06,7.2222223,23.19549,53.16031
2828,2178928456,277319954,0,9.182319252451584e-06,7.2222223,23.19563,53.16027
2829,2178928456,277319954,0,1.2048231986277199e-05,7.2222223,23.19582,53.16021
2830,277319954,2178928456,0,2.086290385619716e-06,7.2222223,23.19612,53.1601
2831,277319954,2178928456,0,3.822124488944391e-06,7.2222223,23.19624,53.16006
2832,2443647880,2178928456,0,4.37040436277617e-07,7.2222223,23.19634,53.16002
2833,2443647880,277319953,0,3.725432701038196e-06,7.2222223,23.19705,53.15976
2834,2443647880,277319953,0,2.1351561983766396e-06,7.2222223,23.19786,53.15946
2835,277319953,1944794751,0,5.658697140686777e-06,7.2222223,23.198,53.15941
2836,11274643841,2181267621,0,2.492314154973406e-07,8.055555,23.20279,53.16463
2837,11274643841,2181267621,0,1.1021794518937393e-06,8.055555,23.20289,53.16473
2838,11274643841,2181267621,0,1.3762616882182706e-06,8.055555,23.20297,53.16481
2839,2181267621,11274643841,0,1.0566018921583082e-06,8.055555,23.20308,53.16491
2840,2181267621,11274643841,0,3.0557731232610408e-06,8.055555,23.20319,53.165
2841,11274643841,2181267621,0,1.3742894944156949e-06,8.055555,23.20329,53.16508
2842,11274643841,2181267621,0,1.5345743675003006e-06,8.055555,23.20339,53.16515
2843,2181267621,11274643841,0,6.2460628616962645e-06,8.055555,23.20361,53.16529
2844,11274643841,2181267621,0,4.923253622712767e-06,8.055555,23.204,53.16551
2845,11274643841,2181267621,0,2.7957826196975657e-06,8.055555,23.20425,53.16564
2846,2181267621,11274643841,0,3.3739023692035946e-06,8.055555,23.20442,53.16572
2847,2181267621,11274643841,0,8.645992032981862e-06,8.055555,23.20496,53.16596
2848,2181267683,2181267670,0,1.0574763518449881e-06,8.055555,23.20707,53.16689
2849,10147856712,277320038,0,2.8910980568904834e-05,11.666667,23.13476,53.13475
2850,2423104536,2423104549,0,3.528731844115424e-05,11.666667,23.13492,53.13473
2851,2423104549,9149591114,0,4.9215450329312756e-05,11.666667,23.13506,53.13472
2852,2423104549,9149591114,0,4.203374965365726e-05,11.666667,23.13519,53.13474
2853,2423104549,9149591114,0,3.957067958312002e-05,11.666667,23.13536,53.13478
2854,9149591114,277320041,0,3.4688883693376054e-05,11.666666999999999,23.13553,53.13485
2855,5296016937,5801368831,0,1.8703537702789707e-05,12.5,23.19652,53.12017
2856,5296016937,5801368831,0,8.186295247660885e-06,12.5,23.19663,53.12021
2857,5296016937,5801368831,0,4.857302724553768e-06,12.5,23.19673,53.12025
2858,5296016937,5801368831,0,3.959426434871211e-06,12.5,23.19686,53.1203
2859,5296016937,5801368831,0,1.3395553389260395e-05,12.5,23.19697,53.12034
2860,5801368831,1909638675,0,2.103888527792568e-05,12.5,23.19708,53.12038
2861,5801368831,1909638675,0,2.210966430185234e-05,12.5,23.19723,53.12043
2862,5801368831,1909638675,0,2.3180443326879603e-05,12.5,23.19738,53.12048
2863,5801368831,1909638675,0,2.0296640724408297e-05,12.5,23.19742,53.12049
2864,5801368831,1909638675,0,1.154990427927144e-05,12.5,23.19767,53.12057
2865,5801368831,1909638675,0,1.1537405151056082e-05,12.5,23.19806,53.12071
2866,5801368831,1909638675,0,1.639097372954647e-05,12.5,23.19932,53.12115
2867,5801368831,1909638675,0,1.2237078707536382e-05,12.5,23.19946,53.12119
2868,5801368831,1909638675,0,3.9592836479154055e-06,12.5,23.20034,53.12146
2869,5801368831,1909638675,0,7.966992564755567e-06,12.5,23.20058,53.12154
2870,5801368831,1909638675,0,6.4959515131805196e-06,12.5,23.20074,53.12159
2871,5801368831,1909638675,0,8.02297550711364e-06,12.5,23.20099,53.12167
2872,5801368831,1909638675,0,5.628208827020872e-06,12.5,23.20149,53.12182
2873,5801368831,1909638675,0,1.5060788641156986e-06,12.5,23.2018,53.1219
2874,5801368831,1909638675,0,1.9364455772466238e-07,12.5,23.20199,53.12195
